review_date,selection_rule,selected_family_count,economic_exposure_family_id,economic_exposure_name,parent_exposure_family_id,overlap_cluster_id,a0_primary_geography,sector,industry,economic_theme,research_maturity,same_parent_count,same_overlap_cluster_count,warning
2025-08-29,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-08-29,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-09-30,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-10-31,TOP_2,2,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-11-28,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-12-31,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-01-30,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,TOP_2,2,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-02-27,TOP_2,2,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,TOP_2,2,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-03-31,TOP_2,2,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,TOP_2,2,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-04-30,TOP_2,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,TOP_2,2,GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,COMPUTING,QUANTUM,NEW,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-05-29,TOP_2,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,TOP_2,2,GLOBAL_QUANTUM_COMPUTING,Quantum-computing ecosystem,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,COMPUTING,QUANTUM,NEW,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-06-30,TOP_2,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,TOP_2,2,GLOBAL_GENOMICS,Genomics and genomic medicine,GLOBAL_BIOTECHNOLOGY,OVL_HEALTHCARE_INNOVATION,GLOBAL,HEALTHCARE,BIOTECHNOLOGY,GENOMICS,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-07-31,TOP_2,2,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,TOP_2,2,GLOBAL_BIOTECHNOLOGY,Biotechnology industry,GLOBAL_HEALTHCARE,OVL_HEALTHCARE_INNOVATION,GLOBAL,HEALTHCARE,BIOTECHNOLOGY,BIOTECHNOLOGY,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2026-08-21,TOP_2,2,GLOBAL_GENOMICS,Genomics and genomic medicine,GLOBAL_BIOTECHNOLOGY,OVL_HEALTHCARE_INNOVATION,GLOBAL,HEALTHCARE,BIOTECHNOLOGY,GENOMICS,DEVELOPING,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-08-31,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-08-31,TOP_3,3,GLOBAL_TRANSPORTATION,Transportation and logistics,GLOBAL_INDUSTRIALS,OVL_TRANSPORT_LOGISTICS,GLOBAL,INDUSTRIALS,TRANSPORTATION,TRANSPORTATION,MATURE,2,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-08-31,TOP_3,3,GLOBAL_WATER,Water infrastructure and services,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,WATER_INFRASTRUCTURE,WATER,MATURE,2,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-09-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-09-30,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-09-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-10-29,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-10-29,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-10-29,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-11-30,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-11-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-11-30,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-12-31,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-12-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2021-12-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-01-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-01-31,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-01-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-02-28,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-02-28,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-02-28,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-03-31,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-03-31,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-03-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-04-29,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-04-29,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-04-29,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-05-31,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-05-31,TOP_3,3,GLOBAL_INFRASTRUCTURE,Global listed infrastructure,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,INFRASTRUCTURE,INFRASTRUCTURE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-05-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-06-30,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-06-30,TOP_3,3,GLOBAL_INFRASTRUCTURE,Global listed infrastructure,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,INFRASTRUCTURE,INFRASTRUCTURE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-06-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-07-29,TOP_3,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-07-29,TOP_3,3,GLOBAL_INFRASTRUCTURE,Global listed infrastructure,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,INFRASTRUCTURE,INFRASTRUCTURE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-07-29,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-08-31,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-08-31,TOP_3,3,GLOBAL_INFRASTRUCTURE,Global listed infrastructure,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,INFRASTRUCTURE,INFRASTRUCTURE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-08-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-09-30,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-09-30,TOP_3,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-09-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-10-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-10-31,TOP_3,3,GLOBAL_AGRIBUSINESS,Agricultural inputs and food value chain,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_STAPLES,AGRIBUSINESS,AGRIBUSINESS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-10-31,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-11-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-11-30,TOP_3,3,GLOBAL_BIOTECHNOLOGY,Biotechnology industry,GLOBAL_HEALTHCARE,OVL_HEALTHCARE_INNOVATION,GLOBAL,HEALTHCARE,BIOTECHNOLOGY,BIOTECHNOLOGY,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-11-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-12-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-12-30,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2022-12-30,TOP_3,3,GLOBAL_OIL_GAS,Global oil and gas equities,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,OIL_AND_GAS,OIL_AND_GAS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-01-31,TOP_3,3,CHINA_INTERNET,China internet and digital economy,CHINA_BROAD,OVL_TECHNOLOGY_INNOVATION,CHINA,COMMUNICATION_SERVICES,INTERNET_SERVICES,CHINA_INTERNET,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
